numExamplesUsed	epoch	trainingScore	epoch	trainingScore	AUC	Recall	Precision	F1	NumVariants	score	Recall_Indels	Precision_Indels	F1_Indels	numIndels	Het_Hom_Ratio	TP	TN	condition
77212894	21	5.172975	0.946965	0.994477	0.996248	0.995362	413017.000000	5.174255	0.967121	0.985501	0.976225	53061.000000	1.566376	410736.000000	23982.000000	not_specified
80722571	22	5.172791	0.947516	0.994470	0.996253	0.995360	413017.000000	5.174229	0.967159	0.985464	0.976226	53061.000000	1.566330	410733.000000	23984.000000	not_specified
84232248	23	5.172615	0.947381	0.994455	0.996274	0.995364	413017.000000	5.174206	0.966990	0.985500	0.976157	53061.000000	1.566285	410727.000000	23993.000000	not_specified
87741925	24	5.172439	0.947574	0.994453	0.996286	0.995369	413017.000000	5.174184	0.967028	0.985519	0.976186	53061.000000	1.566349	410726.000000	23998.000000	not_specified
91251602	25	5.172284	0.948089	0.994460	0.996291	0.995375	413017.000000	5.174174	0.967084	0.985520	0.976215	53061.000000	1.565988	410729.000000	24000.000000	not_specified
94761279	26	5.172130	0.948842	0.994465	0.996318	0.995391	413017.000000	5.174161	0.967084	0.985615	0.976262	53061.000000	1.565906	410731.000000	24011.000000	not_specified
98270956	27	5.171997	0.947371	0.994453	0.996323	0.995387	413017.000000	5.174156	0.967009	0.985633	0.976232	53061.000000	1.565727	410726.000000	24013.000000	not_specified
101780633	28	5.171850	0.948074	0.994455	0.996332	0.995393	413017.000000	5.174152	0.967066	0.985671	0.976280	53061.000000	1.565591	410727.000000	24017.000000	not_specified
105290310	29	5.171733	0.948120	0.994468	0.996349	0.995407	413017.000000	5.174148	0.967141	0.985710	0.976337	53061.000000	1.565360	410732.000000	24024.000000	not_specified
108799987	30	5.171627	0.947376	0.994460	0.996349	0.995404	413017.000000	5.174140	0.967084	0.985728	0.976317	53061.000000	1.565313	410729.000000	24024.000000	not_specified
112309664	31	5.171545	0.947079	0.994448	0.996359	0.995403	413017.000000	5.174138	0.967066	0.985728	0.976308	53061.000000	1.565278	410724.000000	24028.000000	not_specified
115819341	32	5.171448	0.946809	0.994441	0.996359	0.995399	413017.000000	5.174139	0.967103	0.985729	0.976327	53061.000000	1.565202	410721.000000	24028.000000	not_specified
119329018	33	5.171358	0.946533	0.994448	0.996361	0.995404	413017.000000	5.174141	0.967066	0.985728	0.976308	53061.000000	1.565139	410724.000000	24029.000000	not_specified
122838695	34	5.171267	0.945840	0.994463	0.996378	0.995420	413017.000000	5.174143	0.967160	0.985786	0.976384	53061.000000	1.565146	410730.000000	24036.000000	not_specified
126348372	35	5.171183	0.944604	0.994477	0.996388	0.995432	413017.000000	5.174145	0.967272	0.985806	0.976451	53061.000000	1.565065	410736.000000	24040.000000	not_specified
129858049	36	5.171084	0.944815	0.994451	0.996397	0.995423	413017.000000	5.174155	0.967103	0.985823	0.976373	53061.000000	1.564796	410725.000000	24044.000000	not_specified
133367726	37	5.171003	0.944008	0.994451	0.996397	0.995423	413017.000000	5.174163	0.967140	0.985823	0.976392	53061.000000	1.564894	410725.000000	24044.000000	not_specified
136877403	38	5.170903	0.943627	0.994465	0.996398	0.995430	413017.000000	5.174172	0.967253	0.985825	0.976451	53061.000000	1.564793	410731.000000	24044.000000	not_specified
140387080	39	5.170814	0.943083	0.994453	0.996402	0.995427	413017.000000	5.174184	0.967273	0.985844	0.976470	53061.000000	1.564797	410726.000000	24046.000000	not_specified
143896757	40	5.170711	0.942649	0.994455	0.996400	0.995427	413017.000000	5.174193	0.967273	0.985826	0.976461	53061.000000	1.564825	410727.000000	24045.000000	not_specified
147406434	41	5.170609	0.942236	0.994441	0.996402	0.995421	413017.000000	5.174206	0.967197	0.985862	0.976441	53061.000000	1.564790	410721.000000	24046.000000	not_specified
150916111	42	5.170496	0.941862	0.994426	0.996409	0.995417	413017.000000	5.174218	0.967047	0.985879	0.976372	53061.000000	1.564740	410715.000000	24049.000000	not_specified
